year,sgg_cd,sgg_nm,bjdong_nm,cost,build_year
2024,11290,성북구,상월곡동,82000,2003
2024,11380,은평구,응암동,94000,2021
2024,11200,성동구,하왕십리동,112000,2017
2024,11680,강남구,일원동,228000,2021
2024,11440,마포구,상암동,145500,2006
2024,11560,영등포구,문래동3가,139000,2001
2024,11380,은평구,응암동,115200,2021
2024,11200,성동구,옥수동,220000,2016
2024,11500,강서구,염창동,56500,1998
2024,11200,성동구,용답동,48000,2021
2024,11650,서초구,잠원동,315000,1979
2024,11530,구로구,개봉동,67000,1997
2024,11260,중랑구,면목동,91000,2002
2024,11500,강서구,마곡동,142000,2014
2024,11350,노원구,공릉동,54800,1999
2024,11650,서초구,서초동,164000,2020
2024,11530,구로구,고척동,83000,2003
2024,11590,동작구,상도동,155500,2013
2024,11560,영등포구,대림동,36000,2023
2024,11350,노원구,월계동,72000,1986
2024,11710,송파구,신천동,198000,2008
2024,11320,도봉구,창동,64500,1997
2024,11500,강서구,염창동,57500,1993
2024,11350,노원구,상계동,55000,1998
2024,11200,성동구,하왕십리동,103000,1996
2024,11650,서초구,잠원동,300000,1996
2024,11620,관악구,봉천동,75000,2023
2024,11305,강북구,수유동,43000,2023
2024,11320,도봉구,창동,75000,1992
2024,11560,영등포구,당산동4가,90000,2002
2024,11560,영등포구,당산동4가,109000,2002
2024,11545,금천구,시흥동,56900,2000
2024,11560,영등포구,당산동5가,165000,2020
2024,11500,강서구,염창동,74000,1995
2024,11590,동작구,상도동,134000,2021
2024,11590,동작구,상도1동,26500,1990
2024,11380,은평구,응암동,78900,2011
2024,11500,강서구,방화동,39800,1994
2024,11560,영등포구,당산동5가,132000,2001
2024,11530,구로구,신도림동,102000,2006
2024,11680,강남구,대치동,275000,2000
2024,11380,은평구,역촌동,34500,2016
2024,11710,송파구,문정동,145400,2016
2024,11590,동작구,상도동,95000,1994
2024,11590,동작구,상도동,125000,2018
2024,11710,송파구,송파동,133000,2012
2024,11590,동작구,상도동,68000,1992
2024,11500,강서구,방화동,43800,1994
2024,11530,구로구,구로동,17000,2016
2024,11530,구로구,구로동,54500,1992
2024,11350,노원구,하계동,62000,1989
2024,11260,중랑구,면목동,33000,2014
2024,11350,노원구,월계동,89500,2020
2024,11380,은평구,신사동,24000,2003
2024,11305,강북구,미아동,45000,2022
2024,11560,영등포구,당산동3가,47700,2007
2024,11680,강남구,도곡동,229000,1995
2024,11410,서대문구,북아현동,134500,2018
2024,11545,금천구,시흥동,39000,2004
2024,11140,중구,신당동,65000,2004
2024,11200,성동구,옥수동,143000,2016
2024,11230,동대문구,전농동,72000,2000
2024,11590,동작구,사당동,55000,2022
2024,11710,송파구,가락동,147500,1984
2024,11410,서대문구,북아현동,155000,2018
2024,11500,강서구,방화동,10100,1999
2024,11410,서대문구,홍제동,88500,1993
2024,11140,중구,만리동2가,130700,2017
2024,11740,강동구,천호동,36000,2023
2024,11260,중랑구,면목동,30000,2019
2024,11305,강북구,미아동,67500,2004
2024,11410,서대문구,남가좌동,121000,2015
2024,11410,서대문구,남가좌동,113500,2015
2024,11530,구로구,구로동,65000,2003
2024,11500,강서구,등촌동,13700,2017
2024,11410,서대문구,남가좌동,120000,2015
2024,11290,성북구,길음동,87500,2019
2024,11710,송파구,오금동,142600,1988
2024,11380,은평구,구산동,20500,2014
2024,11230,동대문구,전농동,128500,2014
2024,11680,강남구,역삼동,263000,2006
2024,11410,서대문구,남가좌동,97500,2019
2024,11380,은평구,역촌동,27000,2018
2024,11620,관악구,신림동,13900,1991
2024,11200,성동구,금호동2가,125800,2016
2024,11440,마포구,망원동,53200,1988
2024,11200,성동구,옥수동,112250,1986
2024,11305,강북구,미아동,55000,2004
2024,11620,관악구,신림동,19600,1993
2024,11260,중랑구,상봉동,29500,2003
2024,11200,성동구,옥수동,155000,2016
2024,11560,영등포구,여의도동,216000,1978
2024,11200,성동구,금호동2가,129000,2016
2024,11200,성동구,옥수동,143000,1986
2024,11710,송파구,가락동,33500,2006
2024,11590,동작구,동작동,142000,2013
2024,11380,은평구,수색동,85000,2021
2024,11380,은평구,증산동,25000,2017
2024,11200,성동구,옥수동,179000,1982
2024,11680,강남구,개포동,199000,1983
2024,11470,양천구,목동,23000,1994
2024,11440,마포구,중동,85000,2000
2024,11620,관악구,신림동,65000,2004
2024,11320,도봉구,도봉동,55100,1995
2024,11500,강서구,화곡동,18200,2015
2024,11560,영등포구,영등포동7가,80000,2004
2024,11740,강동구,암사동,88900,2000
2024,11560,영등포구,문래동6가,102000,2020
2024,11230,동대문구,답십리동,25000,2019
2024,11530,구로구,개봉동,27200,2015
2024,11320,도봉구,창동,54500,1995
2024,11350,노원구,상계동,47700,1988
2024,11740,강동구,고덕동,89000,1995
2024,11350,노원구,월계동,68500,1998
2024,11500,강서구,화곡동,17300,1991
2024,11440,마포구,합정동,35000,2009
2024,11230,동대문구,답십리동,48800,2022
2024,11710,송파구,가락동,128000,2004
2024,11380,은평구,신사동,21800,2002
2024,11470,양천구,신정동,18500,2000
2024,11710,송파구,장지동,106300,2013
2024,11200,성동구,응봉동,140000,2001
2024,11350,노원구,상계동,16500,1993
2024,11590,동작구,상도동,123000,2007
2024,11620,관악구,봉천동,62000,1992
2024,11215,광진구,자양동,50000,2008
2024,11305,강북구,번동,19000,1991
2024,11320,도봉구,쌍문동,49250,1990
2024,11545,금천구,독산동,60500,1991
2024,11680,강남구,압구정동,425000,1983
2024,11680,강남구,수서동,120000,1992
2024,11560,영등포구,대림동,48000,1987
2024,11200,성동구,하왕십리동,120000,1996
2024,11260,중랑구,상봉동,32000,2002
2024,11215,광진구,자양동,49500,2002
2024,11710,송파구,신천동,234000,2008
2024,11710,송파구,거여동,85000,1992
2024,11710,송파구,신천동,192000,2008
2024,11560,영등포구,당산동1가,95000,2008
2024,11590,동작구,상도동,114000,2016
2024,11620,관악구,신림동,107000,2005
2024,11110,종로구,무악동,57000,2011
2024,11650,서초구,잠원동,243000,1978
2024,11650,서초구,잠원동,401000,1978
2024,11680,강남구,삼성동,68000,2022
2024,11215,광진구,능동,32000,2019
2024,11650,서초구,서초동,32900,2002
2024,11650,서초구,잠원동,306000,2018
2024,11650,서초구,잠원동,413000,2018
2024,11680,강남구,논현동,124250,2002
2024,11380,은평구,응암동,90000,2021
2024,11200,성동구,하왕십리동,170000,2016
2024,11380,은평구,갈현동,36000,2019
2024,11710,송파구,문정동,154000,2004
2024,11290,성북구,정릉동,16850,1991
2024,11680,강남구,개포동,59000,2018
2024,11380,은평구,신사동,55000,1996
2024,11320,도봉구,방학동,15700,2019
2024,11320,도봉구,방학동,20800,1989
2024,11560,영등포구,도림동,71500,2000
2024,11320,도봉구,쌍문동,43500,1995
2024,11200,성동구,하왕십리동,130000,2016
2024,11200,성동구,하왕십리동,119000,2016
2024,11200,성동구,하왕십리동,220000,2015
2024,11680,강남구,수서동,170000,2014
2024,11170,용산구,한남동,1030000,2019
2024,11380,은평구,갈현동,17000,2002
2024,11350,노원구,중계동,30000,1989
2024,11620,관악구,신림동,27000,1982
2024,11350,노원구,공릉동,48800,1999
2024,11590,동작구,노량진동,116000,1992
2024,11545,금천구,시흥동,39500,2022
2024,11290,성북구,길음동,47000,2022
2024,11305,강북구,수유동,18700,1988
2024,11590,동작구,상도동,25000,2007
2024,11590,동작구,상도동,20000,2007
2024,11500,강서구,등촌동,16000,2004
2024,11290,성북구,정릉동,51101,1985
2024,11380,은평구,응암동,34700,2015
2024,11410,서대문구,합동,24100,2006
2024,11380,은평구,구산동,36000,2001
2024,11410,서대문구,홍은동,12000,1991
2024,11620,관악구,신림동,19600,1990
2024,11620,관악구,봉천동,34500,1989
2024,11230,동대문구,답십리동,72000,2010
2024,11320,도봉구,창동,50500,2000
2024,11470,양천구,신월동,49000,2006
2024,11680,강남구,일원동,223500,1994
2024,11305,강북구,미아동,17500,2007
2024,11305,강북구,미아동,16500,2000
2024,11560,영등포구,신길동,89000,2005
2024,11500,강서구,방화동,24800,2018
2024,11200,성동구,하왕십리동,18800,2005
2024,11410,서대문구,충정로3가,102500,1984
2024,11440,마포구,망원동,58600,2004
2024,11320,도봉구,방학동,12700,1992
2024,11545,금천구,시흥동,30000,2022
2024,11320,도봉구,쌍문동,37500,1987
2024,11680,강남구,역삼동,195000,2009
2024,11320,도봉구,창동,47000,2021
2024,11650,서초구,서초동,174319,2024
2024,11170,용산구,이촌동,163000,1998
2024,11470,양천구,신월동,37000,2001
2024,11260,중랑구,신내동,29000,2015
2024,11260,중랑구,신내동,48200,1997
2024,11680,강남구,압구정동,500000,1978
2024,11545,금천구,시흥동,29500,2010
2024,11500,강서구,화곡동,24000,2001
2024,11620,관악구,봉천동,94000,2000
2024,11140,중구,신당동,195000,1996
2024,11680,강남구,대치동,228500,1979
2024,11320,도봉구,창동,45000,1988
2024,11305,강북구,수유동,65000,1993
2024,11350,노원구,중계동,97500,1999
2024,11590,동작구,사당동,20000,2016
2024,11590,동작구,사당동,37500,2016
2024,11680,강남구,대치동,330000,2015
2024,11290,성북구,석관동,18000,2008
2024,11140,중구,신당동,185000,1992
2024,11215,광진구,구의동,43000,1998
2024,11560,영등포구,당산동1가,100000,1997
2024,11410,서대문구,북가좌동,110500,2012
2024,11620,관악구,신림동,14000,1990
